simplified_created_at_date,fips,state_cases,state_deaths
2020.2.1,4,1,0
2020.2.1,6,3,0
2020.2.1,17,2,0
2020.2.1,25,1,0
2020.2.1,53,1,0
2020.2.2,4,1,0
2020.2.2,6,6,0
2020.2.2,17,2,0
2020.2.2,25,1,0
2020.2.2,53,1,0
2020.2.3,4,1,0
2020.2.3,6,6,0
2020.2.3,17,2,0
2020.2.3,25,1,0
2020.2.3,53,1,0
2020.2.4,4,1,0
2020.2.4,6,6,0
2020.2.4,17,2,0
2020.2.4,25,1,0
2020.2.4,53,1,0
2020.2.5,4,1,0
2020.2.5,6,6,0
2020.2.5,17,2,0
2020.2.5,25,1,0
2020.2.5,53,1,0
2020.2.5,55,1,0
2020.2.6,4,1,0
2020.2.6,6,6,0
2020.2.6,17,2,0
2020.2.6,25,1,0
2020.2.6,53,1,0
2020.2.6,55,1,0
2020.2.7,4,1,0
2020.2.7,6,6,0
2020.2.7,17,2,0
2020.2.7,25,1,0
2020.2.7,53,1,0
2020.2.7,55,1,0
2020.2.8,4,1,0
2020.2.8,6,6,0
2020.2.8,17,2,0
2020.2.8,25,1,0
2020.2.8,53,1,0
2020.2.8,55,1,0
2020.2.9,4,1,0
2020.2.9,6,6,0
2020.2.9,17,2,0
2020.2.9,25,1,0
2020.2.9,53,1,0
2020.2.9,55,1,0
2020.2.10,4,1,0
2020.2.10,6,7,0
2020.2.10,17,2,0
2020.2.10,25,1,0
2020.2.10,53,1,0
2020.2.10,55,1,0
2020.2.11,4,1,0
2020.2.11,6,7,0
2020.2.11,17,2,0
2020.2.11,25,1,0
2020.2.11,53,1,0
2020.2.11,55,1,0
2020.2.12,4,1,0
2020.2.12,6,7,0
2020.2.12,17,2,0
2020.2.12,25,1,0
2020.2.12,48,1,0
2020.2.12,53,1,0
2020.2.12,55,1,0
2020.2.13,4,1,0
2020.2.13,6,7,0
2020.2.13,17,2,0
2020.2.13,25,1,0
2020.2.13,48,2,0
2020.2.13,53,1,0
2020.2.13,55,1,0
2020.2.14,4,1,0
2020.2.14,6,7,0
2020.2.14,17,2,0
2020.2.14,25,1,0
2020.2.14,48,2,0
2020.2.14,53,1,0
2020.2.14,55,1,0
2020.2.15,4,1,0
2020.2.15,6,7,0
2020.2.15,17,2,0
2020.2.15,25,1,0
2020.2.15,48,2,0
2020.2.15,53,1,0
2020.2.15,55,1,0
2020.2.16,4,1,0
2020.2.16,6,7,0
2020.2.16,17,2,0
2020.2.16,25,1,0
2020.2.16,48,2,0
2020.2.16,53,1,0
2020.2.16,55,1,0
2020.2.17,4,1,0
2020.2.17,6,7,0
2020.2.17,17,2,0
2020.2.17,25,1,0
2020.2.17,31,10,0
2020.2.17,48,2,0
2020.2.17,53,1,0
2020.2.17,55,1,0
2020.2.18,4,1,0
2020.2.18,6,7,0
2020.2.18,17,2,0
2020.2.18,25,1,0
2020.2.18,31,10,0
2020.2.18,48,2,0
2020.2.18,53,1,0
2020.2.18,55,1,0
2020.2.19,4,1,0
2020.2.19,6,7,0
2020.2.19,17,2,0
2020.2.19,25,1,0
2020.2.19,31,10,0
2020.2.19,48,2,0
2020.2.19,53,1,0
2020.2.19,55,1,0
2020.2.20,4,1,0
2020.2.20,6,8,0
2020.2.20,17,2,0
2020.2.20,25,1,0
2020.2.20,31,11,0
2020.2.20,48,2,0
2020.2.20,53,1,0
2020.2.20,55,1,0
2020.2.21,4,1,0
2020.2.21,6,9,0
2020.2.21,17,2,0
2020.2.21,25,1,0
2020.2.21,31,11,0
2020.2.21,48,4,0
2020.2.21,53,1,0
2020.2.21,55,1,0
2020.2.22,4,1,0
2020.2.22,6,9,0
2020.2.22,17,2,0
2020.2.22,25,1,0
2020.2.22,31,11,0
2020.2.22,48,4,0
2020.2.22,53,1,0
2020.2.22,55,1,0
2020.2.23,4,1,0
2020.2.23,6,9,0
2020.2.23,17,2,0
2020.2.23,25,1,0
2020.2.23,31,11,0
2020.2.23,48,4,0
2020.2.23,53,1,0
2020.2.23,55,1,0
2020.2.24,4,1,0
2020.2.24,6,11,0
2020.2.24,17,2,0
2020.2.24,25,1,0
2020.2.24,31,12,0
2020.2.24,48,10,0
2020.2.24,53,5,0
2020.2.24,55,1,0
2020.2.25,4,1,0
2020.2.25,6,11,0
2020.2.25,17,2,0
2020.2.25,25,1,0
2020.2.25,31,13,0
2020.2.25,48,10,0
2020.2.25,49,1,0
2020.2.25,53,5,0
2020.2.25,55,1,0
2020.2.26,4,1,0
2020.2.26,6,26,0
2020.2.26,17,2,0
2020.2.26,25,1,0
2020.2.26,31,13,0
2020.2.26,48,10,0
2020.2.26,49,1,0
2020.2.26,53,5,0
2020.2.26,55,1,0
2020.2.27,4,1,0
2020.2.27,6,26,0
2020.2.27,17,2,0
2020.2.27,25,1,0
2020.2.27,31,13,0
2020.2.27,48,10,0
2020.2.27,49,1,0
2020.2.27,53,5,0
2020.2.27,55,1,0
2020.2.28,4,1,0
2020.2.28,6,27,0
2020.2.28,17,2,0
2020.2.28,25,1,0
2020.2.28,31,13,0
2020.2.28,41,1,0
2020.2.28,48,11,0
2020.2.28,49,1,0
2020.2.28,53,7,0
2020.2.28,55,1,0
2020.2.29,4,1,0
2020.2.29,6,28,0
2020.2.29,17,3,0
2020.2.29,25,1,0
2020.2.29,31,13,0
2020.2.29,41,1,0
2020.2.29,48,11,0
2020.2.29,49,1,0
2020.2.29,53,10,1
2020.2.29,55,1,0
2020.3.1,4,1,0
2020.3.1,6,33,0
2020.3.1,12,2,0
2020.3.1,17,3,0
2020.3.1,25,1,0
2020.3.1,31,13,0
2020.3.1,36,1,0
2020.3.1,41,2,0
2020.3.1,44,2,0
2020.3.1,48,11,0
2020.3.1,49,1,0
2020.3.1,53,17,3
2020.3.1,55,1,0
2020.3.2,4,1,0
2020.3.2,6,38,0
2020.3.2,12,2,0
2020.3.2,13,2,0
2020.3.2,17,4,0
2020.3.2,25,2,0
2020.3.2,31,13,0
2020.3.2,33,1,0
2020.3.2,36,1,0
2020.3.2,41,2,0
2020.3.2,44,2,0
2020.3.2,48,11,0
2020.3.2,49,1,0
2020.3.2,53,23,6
2020.3.2,55,1,0
2020.3.3,4,2,0
2020.3.3,6,45,0
2020.3.3,12,3,0
2020.3.3,13,2,0
2020.3.3,17,4,0
2020.3.3,25,2,0
2020.3.3,31,13,0
2020.3.3,33,2,0
2020.3.3,36,2,0
2020.3.3,37,1,0
2020.3.3,41,2,0
2020.3.3,44,2,0
2020.3.3,48,11,0
2020.3.3,49,1,0
2020.3.3,53,32,10
2020.3.3,55,1,0
2020.3.4,4,2,0
2020.3.4,6,55,1
2020.3.4,12,3,0
2020.3.4,13,2,0
2020.3.4,17,4,0
2020.3.4,25,2,0
2020.3.4,31,13,0
2020.3.4,33,2,0
2020.3.4,34,1,0
2020.3.4,36,11,0
2020.3.4,37,1,0
2020.3.4,41,2,0
2020.3.4,44,2,0
2020.3.4,48,12,0
2020.3.4,49,1,0
2020.3.4,53,47,11
2020.3.4,55,1,0
2020.3.5,4,2,0
2020.3.5,6,67,1
2020.3.5,8,2,0
2020.3.5,12,4,0
2020.3.5,13,2,0
2020.3.5,17,5,0
2020.3.5,24,3,0
2020.3.5,25,3,0
2020.3.5,31,13,0
2020.3.5,32,2,0
2020.3.5,33,2,0
2020.3.5,34,2,0
2020.3.5,36,22,0
2020.3.5,37,1,0
2020.3.5,41,2,0
2020.3.5,44,2,0
2020.3.5,47,1,0
2020.3.5,48,16,0
2020.3.5,49,1,0
2020.3.5,53,75,11
2020.3.5,55,1,0
2020.3.6,4,3,0
2020.3.6,6,81,1
2020.3.6,8,8,0
2020.3.6,12,7,2
2020.3.6,13,3,0
2020.3.6,15,1,0
2020.3.6,17,6,0
2020.3.6,18,1,0
2020.3.6,21,1,0
2020.3.6,24,3,0
2020.3.6,25,8,0
2020.3.6,27,1,0
2020.3.6,31,14,0
2020.3.6,32,2,0
2020.3.6,33,2,0
2020.3.6,34,4,0
2020.3.6,36,44,0
2020.3.6,37,2,0
2020.3.6,40,1,0
2020.3.6,41,2,0
2020.3.6,42,2,0
2020.3.6,44,3,0
2020.3.6,45,2,0
2020.3.6,47,1,0
2020.3.6,48,19,0
2020.3.6,49,3,0
2020.3.6,53,86,12
2020.3.6,55,1,0
2020.3.7,4,5,0
2020.3.7,6,100,1
2020.3.7,8,8,0
2020.3.7,11,1,0
2020.3.7,12,12,2
2020.3.7,13,7,0
2020.3.7,15,1,0
2020.3.7,17,6,0
2020.3.7,18,1,0
2020.3.7,20,1,0
2020.3.7,21,1,0
2020.3.7,24,3,0
2020.3.7,25,13,0
2020.3.7,27,1,0
2020.3.7,29,1,0
2020.3.7,31,14,0
2020.3.7,32,2,0
2020.3.7,33,4,0
2020.3.7,34,4,0
2020.3.7,36,89,0
2020.3.7,37,2,0
2020.3.7,40,1,0
2020.3.7,41,6,0
2020.3.7,42,4,0
2020.3.7,44,3,0
2020.3.7,45,2,0
2020.3.7,47,1,0
2020.3.7,48,19,0
2020.3.7,49,3,0
2020.3.7,50,1,0
2020.3.7,51,1,0
2020.3.7,53,110,16
2020.3.7,55,1,0
2020.3.8,4,5,0
2020.3.8,6,112,1
2020.3.8,8,8,0
2020.3.8,9,1,0
2020.3.8,11,1,0
2020.3.8,12,13,2
2020.3.8,13,11,0
2020.3.8,15,2,0
2020.3.8,17,7,0
2020.3.8,18,2,0
2020.3.8,19,3,0
2020.3.8,20,1,0
2020.3.8,21,4,0
2020.3.8,24,5,0
2020.3.8,25,28,0
2020.3.8,27,2,0
2020.3.8,29,1,0
2020.3.8,31,16,0
2020.3.8,32,4,0
2020.3.8,33,4,0
2020.3.8,34,6,0
2020.3.8,36,106,0
2020.3.8,37,2,0
2020.3.8,40,1,0
2020.3.8,41,13,0
2020.3.8,42,6,0
2020.3.8,44,3,0
2020.3.8,45,6,0
2020.3.8,47,3,0
2020.3.8,48,23,0
2020.3.8,49,3,0
2020.3.8,50,1,0
2020.3.8,51,2,0
2020.3.8,53,141,19
2020.3.8,55,1,0
2020.3.9,4,6,0
2020.3.9,6,172,2
2020.3.9,8,12,0
2020.3.9,9,2,0
2020.3.9,11,4,0
2020.3.9,12,14,2
2020.3.9,13,17,0
2020.3.9,15,2,0
2020.3.9,17,11,0
2020.3.9,18,4,0
2020.3.9,19,8,0
2020.3.9,20,1,0
2020.3.9,21,5,0
2020.3.9,22,1,0
2020.3.9,24,6,0
2020.3.9,25,41,0
2020.3.9,27,2,0
2020.3.9,29,1,0
2020.3.9,31,16,0
2020.3.9,32,4,0
2020.3.9,33,4,0
2020.3.9,34,11,0
2020.3.9,36,142,0
2020.3.9,37,7,0
2020.3.9,39,3,0
2020.3.9,40,1,0
2020.3.9,41,13,0
2020.3.9,42,10,0
2020.3.9,44,3,0
2020.3.9,45,7,0
2020.3.9,47,4,0
2020.3.9,48,24,0
2020.3.9,49,3,0
2020.3.9,50,1,0
2020.3.9,51,5,0
2020.3.9,53,179,22
2020.3.9,55,2,0
2020.3.10,4,6,0
2020.3.10,6,179,3
2020.3.10,8,17,0
2020.3.10,9,2,0
2020.3.10,11,4,0
2020.3.10,12,23,2
2020.3.10,13,22,0
2020.3.10,15,2,0
2020.3.10,17,19,0
2020.3.10,18,6,0
2020.3.10,19,13,0
2020.3.10,20,1,0
2020.3.10,21,7,0
2020.3.10,22,6,0
2020.3.10,24,9,0
2020.3.10,25,92,0
2020.3.10,26,2,0
2020.3.10,27,3,0
2020.3.10,29,1,0
2020.3.10,31,17,0
2020.3.10,32,4,0
2020.3.10,33,5,0
2020.3.10,34,15,1
2020.3.10,36,173,0
2020.3.10,37,7,0
2020.3.10,39,3,0
2020.3.10,40,2,0
2020.3.10,41,14,0
2020.3.10,42,12,0
2020.3.10,44,5,0
2020.3.10,45,9,0
2020.3.10,46,5,1
2020.3.10,47,7,0
2020.3.10,48,31,0
2020.3.10,49,4,0
2020.3.10,50,1,0
2020.3.10,51,8,0
2020.3.10,53,279,24
2020.3.10,55,3,0
2020.3.11,4,9,0
2020.3.11,5,1,0
2020.3.11,6,202,4
2020.3.11,8,34,0
2020.3.11,9,3,0
2020.3.11,10,1,0
2020.3.11,11,10,0
2020.3.11,12,26,2
2020.3.11,13,31,0
2020.3.11,15,2,0
2020.3.11,17,25,0
2020.3.11,18,11,0
2020.3.11,19,14,0
2020.3.11,20,1,0
2020.3.11,21,7,0
2020.3.11,22,13,0
2020.3.11,24,13,0
2020.3.11,25,95,0
2020.3.11,26,2,0
2020.3.11,27,5,0
2020.3.11,28,1,0
2020.3.11,29,1,0
2020.3.11,31,23,0
2020.3.11,32,7,0
2020.3.11,33,5,0
2020.3.11,34,23,1
2020.3.11,35,4,0
2020.3.11,36,217,0
2020.3.11,37,8,0
2020.3.11,38,1,0
2020.3.11,39,4,0
2020.3.11,40,2,0
2020.3.11,41,20,0
2020.3.11,42,16,0
2020.3.11,44,5,0
2020.3.11,45,10,0
2020.3.11,46,8,1
2020.3.11,47,8,0
2020.3.11,48,33,0
2020.3.11,49,5,0
2020.3.11,50,2,0
2020.3.11,51,10,0
2020.3.11,53,338,29
2020.3.11,55,6,0
2020.3.11,56,1,0
2020.3.12,2,1,0
2020.3.12,4,9,0
2020.3.12,5,6,0
2020.3.12,6,252,4
2020.3.12,8,49,1
2020.3.12,9,6,0
2020.3.12,10,4,0
2020.3.12,11,10,0
2020.3.12,12,46,2
2020.3.12,13,31,1
2020.3.12,15,2,0
2020.3.12,17,32,0
2020.3.12,18,12,0
2020.3.12,19,16,0
2020.3.12,20,5,1
2020.3.12,21,11,0
2020.3.12,22,14,0
2020.3.12,23,1,0
2020.3.12,24,13,0
2020.3.12,25,108,0
2020.3.12,26,12,0
2020.3.12,27,9,0
2020.3.12,28,1,0
2020.3.12,29,2,0
2020.3.12,31,24,0
2020.3.12,32,11,0
2020.3.12,33,6,0
2020.3.12,34,29,1
2020.3.12,35,6,0
2020.3.12,36,326,0
2020.3.12,37,16,0
2020.3.12,38,1,0
2020.3.12,39,5,0
2020.3.12,40,2,0
2020.3.12,41,30,0
2020.3.12,42,22,0
2020.3.12,44,5,0
2020.3.12,45,12,0
2020.3.12,46,8,1
2020.3.12,47,18,0
2020.3.12,48,41,0
2020.3.12,49,7,0
2020.3.12,50,2,0
2020.3.12,51,17,0
2020.3.12,53,419,32
2020.3.12,55,8,0
2020.3.12,56,1,0
2020.3.13,1,6,0
2020.3.13,2,1,0
2020.3.13,4,9,0
2020.3.13,5,7,0
2020.3.13,6,320,5
2020.3.13,8,78,2
2020.3.13,9,11,0
2020.3.13,10,4,0
2020.3.13,11,10,0
2020.3.13,12,70,2
2020.3.13,13,41,1
2020.3.13,15,2,0
2020.3.13,16,1,0
2020.3.13,17,46,0
2020.3.13,18,12,0
2020.3.13,19,17,0
2020.3.13,20,6,1
2020.3.13,21,11,0
2020.3.13,22,36,0
2020.3.13,23,2,0
2020.3.13,24,18,0
2020.3.13,25,123,0
2020.3.13,26,25,0
2020.3.13,27,14,0
2020.3.13,28,6,0
2020.3.13,29,4,0
2020.3.13,30,4,0
2020.3.13,31,27,0
2020.3.13,32,19,0
2020.3.13,33,7,0
2020.3.13,34,50,1
2020.3.13,35,10,0
2020.3.13,36,421,0
2020.3.13,37,18,0
2020.3.13,38,1,0
2020.3.13,39,13,0
2020.3.13,40,3,0
2020.3.13,41,30,0
2020.3.13,42,41,0
2020.3.13,72,3,0
2020.3.13,44,20,0
2020.3.13,45,13,0
2020.3.13,46,9,1
2020.3.13,47,26,0
2020.3.13,48,58,0
2020.3.13,49,7,0
2020.3.13,50,2,0
2020.3.13,51,30,0
2020.3.13,53,511,37
2020.3.13,55,19,0
2020.3.13,56,2,0
2020.3.14,1,12,0
2020.3.14,2,1,0
2020.3.14,4,12,0
2020.3.14,5,9,0
2020.3.14,6,381,5
2020.3.14,8,103,2
2020.3.14,9,20,0
2020.3.14,10,4,0
2020.3.14,11,16,0
2020.3.14,12,70,3
2020.3.14,13,65,1
2020.3.14,15,4,0
2020.3.14,16,5,0
2020.3.14,17,66,0
2020.3.14,18,15,0
2020.3.14,19,18,0
2020.3.14,20,8,1
2020.3.14,21,18,0
2020.3.14,22,77,1
2020.3.14,23,3,0
2020.3.14,24,27,0
2020.3.14,25,138,0
2020.3.14,26,33,0
2020.3.14,27,21,0
2020.3.14,28,6,0
2020.3.14,29,5,0
2020.3.14,30,6,0
2020.3.14,31,29,0
2020.3.14,32,21,0
2020.3.14,33,7,0
2020.3.14,34,75,2
2020.3.14,35,13,0
2020.3.14,36,610,2
2020.3.14,37,25,0
2020.3.14,38,1,0
2020.3.14,39,26,0
2020.3.14,40,4,0
2020.3.14,41,36,1
2020.3.14,42,47,0
2020.3.14,72,4,0
2020.3.14,44,20,0
2020.3.14,45,19,0
2020.3.14,46,9,1
2020.3.14,47,32,0
2020.3.14,48,69,0
2020.3.14,49,21,0
2020.3.14,50,5,0
2020.3.14,78,1,0
2020.3.14,51,42,1
2020.3.14,53,609,40
2020.3.14,55,27,0
2020.3.14,56,3,0
2020.3.15,1,23,0
2020.3.15,2,1,0
2020.3.15,4,13,0
2020.3.15,5,16,0
2020.3.15,6,478,6
2020.3.15,8,136,2
2020.3.15,9,26,0
2020.3.15,10,7,0
2020.3.15,11,17,0
2020.3.15,12,109,3
2020.3.15,13,97,1
2020.3.15,66,3,0
2020.3.15,15,7,0
2020.3.15,16,5,0
2020.3.15,17,94,0
2020.3.15,18,19,0
2020.3.15,19,22,0
2020.3.15,20,9,1
2020.3.15,21,21,0
2020.3.15,22,103,2
2020.3.15,23,12,0
2020.3.15,24,32,0
2020.3.15,25,164,0
2020.3.15,26,53,0
2020.3.15,27,35,0
2020.3.15,28,10,0
2020.3.15,29,5,0
2020.3.15,30,6,0
2020.3.15,31,31,0
2020.3.15,32,26,0
2020.3.15,33,13,0
2020.3.15,34,98,2
2020.3.15,35,17,0
2020.3.15,36,732,6
2020.3.15,37,32,0
2020.3.15,38,1,0
2020.3.15,39,37,0
2020.3.15,40,8,0
2020.3.15,41,39,1
2020.3.15,42,68,0
2020.3.15,72,5,0
2020.3.15,44,20,0
2020.3.15,45,28,0
2020.3.15,46,9,1
2020.3.15,47,39,0
2020.3.15,48,80,0
2020.3.15,49,29,0
2020.3.15,50,8,0
2020.3.15,78,1,0
2020.3.15,51,45,1
2020.3.15,53,675,42
2020.3.15,55,33,0
2020.3.15,56,3,0
2020.3.16,1,29,0
2020.3.16,2,3,0
2020.3.16,4,18,0
2020.3.16,5,22,0
2020.3.16,6,588,11
2020.3.16,8,161,2
2020.3.16,9,41,0
2020.3.16,10,8,0
2020.3.16,11,22,0
2020.3.16,12,141,4
2020.3.16,13,118,1
2020.3.16,66,3,0
2020.3.16,15,10,0
2020.3.16,16,5,0
2020.3.16,17,104,0
2020.3.16,18,24,1
2020.3.16,19,22,0
2020.3.16,20,11,1
2020.3.16,21,22,1
2020.3.16,22,137,3
2020.3.16,23,17,0
2020.3.16,24,39,0
2020.3.16,25,197,0
2020.3.16,26,54,0
2020.3.16,27,54,0
2020.3.16,28,12,0
2020.3.16,29,9,0
2020.3.16,30,8,0
2020.3.16,31,33,0
2020.3.16,32,45,1
2020.3.16,33,17,0
2020.3.16,34,176,3
2020.3.16,35,21,0
2020.3.16,36,950,10
2020.3.16,37,34,0
2020.3.16,38,1,0
2020.3.16,39,50,0
2020.3.16,40,10,0
2020.3.16,41,46,1
2020.3.16,42,81,0
2020.3.16,72,5,0
2020.3.16,44,21,0
2020.3.16,45,33,1
2020.3.16,46,10,1
2020.3.16,47,52,0
2020.3.16,48,87,1
2020.3.16,49,40,0
2020.3.16,50,12,0
2020.3.16,78,2,0
2020.3.16,51,51,1
2020.3.16,53,794,48
2020.3.16,55,47,0
2020.3.16,56,10,0
2020.3.17,1,39,0
2020.3.17,2,6,0
2020.3.17,4,20,0
2020.3.17,5,22,0
2020.3.17,6,732,14
2020.3.17,8,183,3
2020.3.17,9,68,0
2020.3.17,10,16,0
2020.3.17,11,31,0
2020.3.17,12,210,6
2020.3.17,13,142,1
2020.3.17,66,3,0
2020.3.17,15,14,0
2020.3.17,16,9,0
2020.3.17,17,159,1
2020.3.17,18,30,2
2020.3.17,19,29,0
2020.3.17,20,17,1
2020.3.17,21,26,1
2020.3.17,22,196,5
2020.3.17,23,32,0
2020.3.17,24,57,0
2020.3.17,25,218,0
2020.3.17,26,65,0
2020.3.17,27,60,0
2020.3.17,28,21,0
2020.3.17,29,16,0
2020.3.17,30,8,0
2020.3.17,31,36,0
2020.3.17,32,55,1
2020.3.17,33,26,0
2020.3.17,34,268,3
2020.3.17,35,23,0
2020.3.17,36,1375,18
2020.3.17,37,42,0
2020.3.17,38,5,0
2020.3.17,39,67,0
2020.3.17,40,18,0
2020.3.17,41,66,2
2020.3.17,42,101,0
2020.3.17,72,5,0
2020.3.17,44,23,0
2020.3.17,45,47,1
2020.3.17,46,11,1
2020.3.17,47,73,0
2020.3.17,48,106,1
2020.3.17,49,51,0
2020.3.17,50,14,0
2020.3.17,78,2,0
2020.3.17,51,67,2
2020.3.17,53,908,54
2020.3.17,54,1,0
2020.3.17,55,72,0
2020.3.17,56,15,0
2020.3.18,1,51,0
2020.3.18,2,9,0
2020.3.18,4,28,0
2020.3.18,5,33,0
2020.3.18,6,893,17
2020.3.18,8,216,3
2020.3.18,9,96,1
2020.3.18,10,26,0
2020.3.18,11,36,0
2020.3.18,12,326,7
2020.3.18,13,193,3
2020.3.18,66,8,0
2020.3.18,15,16,0
2020.3.18,16,11,0
2020.3.18,17,286,1
2020.3.18,18,39,2
2020.3.18,19,38,0
2020.3.18,20,22,1
2020.3.18,21,35,1
2020.3.18,22,280,7
2020.3.18,23,43,0
2020.3.18,24,85,1
2020.3.18,25,256,0
2020.3.18,26,80,1
2020.3.18,27,77,0
2020.3.18,28,34,0
2020.3.18,29,21,1
2020.3.18,30,12,0
2020.3.18,31,43,0
2020.3.18,32,82,1
2020.3.18,33,39,0
2020.3.18,34,427,5
2020.3.18,35,28,0
2020.3.18,36,2387,32
2020.3.18,37,66,0
2020.3.18,38,7,0
2020.3.18,39,90,0
2020.3.18,40,29,0
2020.3.18,41,74,3
2020.3.18,42,139,1
2020.3.18,72,5,0
2020.3.18,44,33,0
2020.3.18,45,60,1
2020.3.18,46,11,1
2020.3.18,47,98,0
2020.3.18,48,166,2
2020.3.18,49,65,0
2020.3.18,50,19,0
2020.3.18,78,3,0
2020.3.18,51,78,2
2020.3.18,53,1026,68
2020.3.18,54,2,0
2020.3.18,55,106,0
2020.3.18,56,17,0
2020.3.19,1,78,0
2020.3.19,2,12,0
2020.3.19,4,47,0
2020.3.19,5,62,0
2020.3.19,6,1067,19
2020.3.19,8,278,5
2020.3.19,9,159,4
2020.3.19,10,30,0
2020.3.19,11,39,0
2020.3.19,12,434,8
2020.3.19,13,282,10
2020.3.19,66,12,0
2020.3.19,15,26,0
2020.3.19,16,23,0
2020.3.19,17,420,4
2020.3.19,18,56,2
2020.3.19,19,44,0
2020.3.19,20,35,1
2020.3.19,21,47,2
2020.3.19,22,392,10
2020.3.19,23,52,0
2020.3.19,24,108,1
2020.3.19,25,328,0
2020.3.19,26,334,3
2020.3.19,27,89,0
2020.3.19,28,50,1
2020.3.19,29,35,1
2020.3.19,30,19,0
2020.3.19,31,47,0
2020.3.19,32,99,1
2020.3.19,33,44,0
2020.3.19,34,735,9
2020.3.19,35,35,0
2020.3.19,36,4161,39
2020.3.19,37,104,0
2020.3.19,38,19,0
2020.3.19,39,120,0
2020.3.19,40,44,1
2020.3.19,41,87,3
2020.3.19,42,187,1
2020.3.19,72,6,0
2020.3.19,44,44,0
2020.3.19,45,81,1
2020.3.19,46,14,1
2020.3.19,47,155,0
2020.3.19,48,248,4
2020.3.19,49,80,0
2020.3.19,50,22,2
2020.3.19,78,3,0
2020.3.19,51,94,2
2020.3.19,53,1228,75
2020.3.19,54,5,0
2020.3.19,55,155,2
2020.3.19,56,18,0
2020.3.20,1,106,0
2020.3.20,2,14,0
2020.3.20,4,70,1
2020.3.20,5,100,0
2020.3.20,6,1283,24
2020.3.20,8,364,5
2020.3.20,9,194,4
2020.3.20,10,39,0
2020.3.20,11,71,0
2020.3.20,12,564,9
2020.3.20,13,482,14
2020.3.20,66,14,0
2020.3.20,15,37,0
2020.3.20,16,31,0
2020.3.20,17,583,5
2020.3.20,18,81,5
2020.3.20,19,45,0
2020.3.20,20,49,1
2020.3.20,21,63,2
2020.3.20,22,537,10
2020.3.20,23,57,0
2020.3.20,24,150,2
2020.3.20,25,413,1
2020.3.20,26,548,4
2020.3.20,27,115,0
2020.3.20,28,80,1
2020.3.20,29,73,3
2020.3.20,30,19,0
2020.3.20,31,53,0
2020.3.20,32,165,2
2020.3.20,33,55,0
2020.3.20,34,896,11
2020.3.20,35,43,0
2020.3.20,36,7113,68
2020.3.20,37,144,0
2020.3.20,38,27,0
2020.3.20,39,169,1
2020.3.20,40,49,1
2020.3.20,41,114,3
2020.3.20,42,269,1
2020.3.20,72,14,0
2020.3.20,44,44,0
2020.3.20,45,126,3
2020.3.20,46,14,1
2020.3.20,47,237,0
2020.3.20,48,386,5
2020.3.20,49,112,0
2020.3.20,50,29,2
2020.3.20,78,6,0
2020.3.20,51,115,2
2020.3.20,53,1404,83
2020.3.20,54,8,0
2020.3.20,55,216,3
2020.3.20,56,22,0
2020.3.21,1,131,0
2020.3.21,2,21,0
2020.3.21,4,104,1
2020.3.21,5,118,0
2020.3.21,6,1544,28
2020.3.21,8,475,6
2020.3.21,9,223,5
2020.3.21,10,45,0
2020.3.21,11,77,1
2020.3.21,12,764,11
2020.3.21,13,552,20
2020.3.21,66,15,0
2020.3.21,15,48,0
2020.3.21,16,42,0
2020.3.21,17,751,6
2020.3.21,18,128,6
2020.3.21,19,68,0
2020.3.21,20,57,2
2020.3.21,21,84,3
2020.3.21,22,763,16
2020.3.21,23,70,0
2020.3.21,24,195,3
2020.3.21,25,525,2
2020.3.21,26,787,6
2020.3.21,27,138,1
2020.3.21,28,140,1
2020.3.21,29,93,3
2020.3.21,30,29,0
2020.3.21,31,61,0
2020.3.21,32,165,2
2020.3.21,33,65,0
2020.3.21,34,1336,16
2020.3.21,35,57,0
2020.3.21,36,10371,95
2020.3.21,37,184,0
2020.3.21,38,28,0
2020.3.21,39,247,3
2020.3.21,40,53,1
2020.3.21,41,137,4
2020.3.21,42,388,2
2020.3.21,72,21,1
2020.3.21,44,66,0
2020.3.21,45,172,3
2020.3.21,46,14,1
2020.3.21,47,312,2
2020.3.21,48,547,5
2020.3.21,49,138,0
2020.3.21,50,49,2
2020.3.21,78,6,0
2020.3.21,51,152,3
2020.3.21,53,1655,95
2020.3.21,54,12,0
2020.3.21,55,281,4
2020.3.21,56,24,0
2020.3.22,1,157,0
2020.3.22,2,22,0
2020.3.22,4,153,2
2020.3.22,5,165,0
2020.3.22,6,1851,35
2020.3.22,8,591,7
2020.3.22,9,327,8
2020.3.22,10,56,0
2020.3.22,11,98,1
2020.3.22,12,1000,13
2020.3.22,13,620,25
2020.3.22,66,27,1
2020.3.22,15,56,0
2020.3.22,16,47,0
2020.3.22,17,1047,9
2020.3.22,18,204,9
2020.3.22,19,90,0
2020.3.22,20,66,2
2020.3.22,21,103,3
2020.3.22,22,837,20
2020.3.22,23,89,0
2020.3.22,24,245,3
2020.3.22,25,646,5
2020.3.22,26,1033,9
2020.3.22,27,171,1
2020.3.22,28,207,1
2020.3.22,29,130,3
2020.3.22,30,34,0
2020.3.22,31,62,0
2020.3.22,32,190,2
2020.3.22,33,78,0
2020.3.22,34,1914,20
2020.3.22,35,65,0
2020.3.22,36,15188,142
2020.3.22,37,269,0
2020.3.22,38,30,0
2020.3.22,39,351,3
2020.3.22,40,67,2
2020.3.22,41,161,5
2020.3.22,42,504,3
